BIC Subject Code is exactly,AND any BIC Subj present with stem ,AND other BIC Subj present is exactly,AND any BIC Qual present with stem ,"AND
BIC Qual present  is exactly","AND
BIC Qual present is exactly ","AND
BIC Qual NOT present","AND
BIC Qual NOT present",>>,Only if input code not yet mapped ,Thema Subj 1,Thema Subj 2,Thema Subj 3,Thema Qual 1,Thema Qual 2,Thema Qual 3,Note,
JPQ,,,,,,,,,,JPQ,,,,,,,
JPQB,,,,,,,,,,JPQB,,,,,,,
JPR,,JFSL9,,,,,,,,JPN,,,,,,,
JPR,,,,,,,,,else,JPR,,,,,,,
JPRB,,,,,,,,,,JPRB,,,,,,,
JPS,,,,,,,,,,JPS,,,,,,,
JPSD,,,,,,,,,,JPSD,,,,,,,
JPSF,,,,,,,,,,JPSF,,,,,,,
JPSH,,,,,,,,,,JPSH,,,,,,,
JPSL,,,,,,,,,,JPSL,,,,,,,
JPSN,,,,,,,,,,JPSN,,,,,,,
JPSN1,,,,,,,,,,JPSN,,,,,,,
JPSN2,,,,,,,,,,JPSN,,,1QFE,,,,
JPV,,,,,,,,,,JPV,,,,,,,
JPVH,,,,,,,,,,JPVH,,,,,,,
JPVH1,,,,,,,,,,JPVC,,,,,,,
JPVH2,,,,,,,,,,JPVH,,,,,,,
JPVH3,,,,,,,,,,JPVH,,,,,,,
JPVH4,,,,,,,,,,JPVH,,,,,,,
JPVK,,,,,,,,,,JPWA,,,,,,,
JPVL,,,,,,,,,,JPWC,,,,,,,
JPVN,,,,,,,,,,JPV,,,,,,,
JPVR,,,,,,,,,,JPVR,,,,,,,
JPW,,,,,,,,,,JPW,,,,,,,
JPWD,,,,,,,,,,JPWG,,,,,,,
JPWF,,,,,,,,,,JPWG,,,,,,,
JPWH,,,,,,,,,,JPWH,,,,,,,
JPWJ,,,,,,,,,,JPWG,,,,,,,
JPWL,,,,,,,,,,JPWL,,,,,,,
JPWL1,,,,,,,,,,JPWL,,,,,,,
JPWL2,,,,,,,,,,JPWL,,,,,,,
JPWQ,,,,,,,,,,JPWQ,,,,,,,
JPWS,,,,,,,,,,JPWS,,,,,,,
JPZ,,,,,,,,,,JPZ,,,,,,,
JW,,,,,,,,,,JW,,,,,,,
JWA,,,,,,,,,,JWA,,,,,,,
JWD,,,,,,,,,,JWCD,,,,,,,
JWDG,,,,,,,,,,JWCG,,,,,,,
JWF,,,,,,,,,,JWCK,,,,,,,
JWG,,,,,,,,,,JWCM,,,,,,,
JWH,,,,,,,,,,JWCS,,,,,,,
JWJ,,,,,,,,,,JWJ,,,,,,,
JWK,,,,,,,,,,JWK,,,,,,,
JWKF,,,,,,,,,,JWKF,,,,,,,
JWKT,,,,,,,,,,JWK,,,,,,,
JWKW,,,,,,,,,,JWK,,,,,,,
JWL,,,,,,,,,,JWL,,,,,,,
JWLF,,,,,,,,,,JWLF,,,,,,,
JWLP,,,,,,,,,,JWLP,,,,,,,
JWM,,,,,,,,,,JWM,,,,,,,
JWMC,,,,,,,,,,JWMC,,,,,,,
JWMN,,,,,,,,,,JWMN,,,,,,,
JWMV,,,,,,,,,,JWMV,,,,,,,
JWMV1,,,,,,,,,,JWMV,JWCD,,,,,,
JWMV2,,,,,,,,,,JWMV,JWCK,,,,,,
JWMV3,,,,,,,,,,JWMV,JWCM,,,,,,
JWT,,,,,,,,,,JWT,,,,,,,
JWTR,,,,,,,,,,JWT,,,,,,,
JWTU,,,,,,,,,,JWTU,,,,,,,
JWTY,,,,,,,,,,JWT,,,,,,,
JWX,,,,,,,,,,JWX,,,,,,,
JWXF,,,,,,,,,,JWXF,,,,,,,
JWXK,,,,,,,,,,JWXK,,,,,,,
JWXN,,,,,,,,,,JWXN,,,,,,,
JWXR,,,,,,,,,,JWXR,,,,,,,
JWXT,,,,,,,,,,JWXT,,,,,,,
JWXV,,,,,,,,,,JWXV,,,,,,,
JWXZ,,,,,,,,,,JWXZ,,,,,,,
K,,,,,,,,,,K,,,,,,,
KC,,KNS,,,,,,,,KCVQ,,,,,,,
KC,,,,,,,,,else,KC,,,,,,,
KCA,,,,,,,,,,KCA,,,,,,,
KCB,,,,,,,,,,KCB,,,,,,,
KCBM,,,,,,,,,,KCBM,,,,,,,
KCC,,,,,,,,,,KCC,,,,,,,
KCCD,,,,,,,,,,KCCD,,,,,,,
KCD,,,,,,,,,,KCD,,,,,,,
KCF,,,,,,,,,,KCF,,,,,,,
KCFM,,,,,,,,,,KCF,,,,,,,
KCG,,,,,,,,,,KCG,,,,,,,
KCH,,,,,,,,,,KCH,,,,,,,
KCHS,,,,,,,,,,KCH,,,,,,,
KCJ,,,,,,,,,,KCJ,,,,,,,
KCK,,,,,,,,,,KCK,,,,,,,
KCL,,,,,,,,,,KCL,,,,,,,
KCLF,,,,,,,,,,KCL,,,,,,,
KCLT,,,,,,,,,,KCLT,,,,,,,
KCLT1,,,,,,,,,,KCLT,LBBM,,,,,,
KCM,,,,,,,,,,KCM,,,,,,,
KCN,,,,,,,,,,KCVG,,,,,,,
KCP,,,,,,,,,,KCP,,,,,,,
KCQ,,,,,,,,,,KCVJ,,,,,,,
KCR,,,,,,,,,,KCVK,,,,,,,
KCS,,,,,,,,,,KCS,,,,,,,
KCT,,,,,,,,,,KCVD,,,,,,,
KCU,,,,,,,,,,KCVS,,,,,,,
KCX,,,,,,,,,,KCX,,,,,,,
KCY,,,,,,,,,,KCY,,,,,,,
KCZ,,,,,,,,,,KCZ,,,,,,,
KF,,,,,,,,,,KF,,,,,,,
KFC,,,,,,,,,,KFC,,,,,,,
KFCC,,,,,,,,,,KFCC,,,,,,,
KFCF,,,,,,,,,,KFCF,,,,,,,
KFCM,,,,,,,,,,KFCM,,,,,,,
KFCP,,,,,,,,,,KFCP,,,,,,,
KFCR,,,,,,,,,,KFCR,,,,,,,
KFCX,,,,,,,,,,KFCX,,,,,,,
KFF,,,,,,,,,,KFF,,,,,,,
KFFD,,,,,,,,,,KFFD,,,,,,,
KFFD1,,,,,,,,,,KFFD,,,,,,,
KFFH,,,,,,,,,,KFFH,,,,,,,
KFFK,,,,,,,,,,KFFK,,,,,,,
KFFL,,,,,,,,,,KFFL,,,,,,,
KFFM,,,,,,,,,,KFFM,,,,,,,
KFFM1,,,,,,,,,,KFFM,,,,,,,
KFFM2,,,,,,,,,,KFFM,,,,,,,
KFFN,,,,,,,,,,KFFN,,,,,,,
KFFP,,,,,,,,,,KFFP,,,,,,,
KFFR,,,,,,,,,,KFFR,,,,,,,
KFFX,,,,,,,,,,KFFX,,,,,,,
KJ,,,,,,,,,,KJ,,,,,,,
KJB,,,,,,,,,,KJB,,,,,,,
KJBX,,,,,,,,,,KJBX,,,,,,,
KJC,,,,,,,,,,KJC,,,,,,,
KJD,,,,,,,,,,KJD,,,,,,,
KJE,,,,,,,,,,KJE,,,,,,,
KJF,,,,,,,,,,KJF,,,,,,,
KJG,,,,,,,,,,KJG,,,,,,,
KJH,,,,,,,,,,KJH,,,,,,,
KJJ,,,,,,,,,,KJJ,,,,,,,
KJK,,,,,,,,,,KJK,,,,,,,
KJL,,,,,,,,,,KJL,,,,,,,
KJM,,,,,,,,,,KJM,,,,,,,
KJMB,,,,,,,,,,KJMB,,,,,,,
KJMD,,,,,,,,,,KJMD,,,,,,,
KJMP,,,,,,,,,,KJMP,,,,,,,
KJMQ,,,,,,,,,,KJMQ,,,,,,,
KJMT,,,,,,,,,,KJMT,,,,,,,
KJMV,,,,,,,,,,KJMV,,,,,,,
KJMV1,,,,,,,,,,KJMV1,,,,,,,
KJMV2,,,,,,,,,,KJMV2,,,,,,,
KJMV3,,,,,,,,,,KJMK,,,,,,,
KJMV4,,,,,,,,,,KJMV4,,,,,,,
KJMV5,,,,,,,,,,KJMV5,,,,,,,
KJMV6,,,,,,,,,,KJMV6,,,,,,,
KJMV7,,,,,,,,,,KJMV7,,,,,,,
KJMV8,,,,,,,,,,KJMV8,,,,,,,
KJMV9,,,,,,,,,,KJMV9,,,,,,,
KJN,,,,,,,,,,KJN,,,,,,,
KJP,,,,,,,,,,KJP,,,,,,,
KJQ,,,,,,,,,,KJQ,,,,,,,
KJR,,,,,,,,,,KJR,,,,,,,
KJRD,,,,,,,,,,KJR,,,,,,,
KJRS,,,,,,,,,,KJR,,,,,,,
KJS,,,,,,,,,,KJS,,,,,,,
KJSA,,,,,,,,,,KJSA,,,,,,,
KJSM,,,,,,,,,,KJSM,,,,,,,
KJSP,,,,,,,,,,KJSP,,,,,,,
KJSU,,,,,,,,,,KJSU,,,,,,,
KJT,,,,,,,,,,KJT,,,,,,,
KJU,,,,,,,,,,KJU,,,,,,,
KJV,,,,,,,,,,KJV,,,,,,,
KJVB,,,,,,,,,,KJVB,,,,,,,
KJVD,,,,,,,,,,KJVD,,,,,,,
KJVF,,,,,,,,,,KJVF,,,,,,,
KJVG,,,,,,,,,,KJVG,,,,,,,
KJVN,,,,,,,,,,KJVN,,,,,,,
KJVP,,,,,,,,,,KJVP,,,,,,,
KJVS,,,,,,,,,,KJVS,,,,,,,
KJVT,,,,,,,,,,KJVT,,,,,,,
KJVV,,,,,,,,,,KJVV,,,,,,,
KJVW,,,,,,,,,,KJVW,,,,,,,
KJVX,,,,,,,,,,KJVX,,,,,,,
KJW,,,,,,,,,,KJW,,,,,,,
KJWB,,,,,,,,,,KJWB,,,,,,,
KJWF,,,,,,,,,,KJWF,,,,,,,
KJWS,,,,,,,,,,KJWS,,,,,,,
KJWX,,,,,,,,,,KJWX,,,,,,,
KJZ,,,,,,,,,,KJZ,,,,,,,
KN,,,,,,,,,,KN,,,,,,,
KNA,,,,,,,,,,KNA,,,,,,,
KNAC,,,,,,,,,,KNAC,,,,,,,
KNAF,,,,,,,,,,KNAF,,,,,,,
KNAL,,,,,,,,,,KNAL,,,,,,,
KNAT,,,,,,,,,,KNAT,,,,,,,
KNB,,,,,,,,,,KNB,,,,,,,
KNBC,,,,,,,,,,KNB,,,,,,,
KNBG,,,,,,,,,,KNB,,,,,,,
KNBL,,,,,,,,,,KNBL,,,,,,,
KNBN,,,,,,,,,,KNB,,,,,,,
KNBP,,,,,,,,,,KNBP,,,,,,,
KNBT,,,,,,,,,,KNBT,,,,,,,
KNBW,,,,,,,,,,KNBW,,,,,,,
KND,,,,,,,,,,KND,,,,,,,
KNDC,,,,,,,,,,KNDC,,,,,,,
KNDD,,,,,,,,,,KNDD,,,,,,,
KNDF,,,,,,,,,,KND,,,,,,,
KNDF1,,,,,,,,,,KND,,,,,,,
KNDH,,,,,,,,,,KND,,,,,,,
KNDH1,,,,,,,,,,KND,,,,,,,
KNDM,,,,,,,,,,KND,,,,,,,
KNDP,,,,,,,,,,KND,,,,,,,
KNDR,,,,,,,,,,KNDR,,,,,,,
KNDS,,,,,,,,,,KND,,,,,,,
KNDV,,,,,,,,,,KND,,,,,,,
KNG,,,,,,,,,,KNG,,,,,,,
KNGR,,,,,,,,,,KNG,,,,,,,
KNGS,,,,,,,,,,KNG,,,,,,,
KNGT,,,,,,,,,,KNG,,,,,,,
KNGV,,,,,,,,,,KNG,,,,,,,
KNGV1,,,,,,,,,,KNG,,,,,,,
KNJ,,,,,,,,,,KNJ,,,,,,,
KNJC,,,,,,,,,,KNJC,,,,,,,
KNJH,,,,,,,,,,KNJH,,,,,,,
KNP,,,,,,,,,,KNP,,,,,,,
KNPR,,,,,,,,,,KNP,,,,,,,
KNPW,,,,,,,,,,KNP,,,,,,,
KNS,,,,,,,,,,KNS,,,,,,,
KNSG,,,,,,,,,,KNSG,,,,,,,
KNSH,,,,,,,,,,KNS,,,,,,,
KNSJ,,,,,,,,,,KNSJ,,,,,,,
KNSP,,,,,,,,,,KNS,,,,,,,
KNSS,,,,,,,,,,KNS,,,,,,,
KNSS1,,,,,,,,,,KNS,,,,,,,
KNST,,,,,,,,,,KNS,,,,,,,
KNSX,,,,,,,,,,KNSX,,,,,,,
KNSZ,,,,,,,,,,KNS,,,,,,,
KNT,,,,,,,,,,KNT,,,,,,,
KNTC,,,,,,,,,,KNTC,,,,,,,
KNTD,,,,,,,,,,KNTC,,,,,,,
KNTF,,,,,,,,,,KNTF,,,,,,,
KNTJ,,,,,,,,,,KNTP2,,,,,,,
KNTP,,,,,,,,,,KNTP1,,,,,,,
KNTR,,,,,,,,,,KNTR,,,,,,,
KNTT,,,,,,,,,,KNT,,,,,,,
KNTX,,,,,,,,,,KNTX,,,,,,,
KNTX1,,,,,,,,,,KNTX,,,,,,,
KNTY,,,,,,,,,,KNT,,,,,,,
KNV,,,,,,,,,,KNV,,,,,,,
KNX,,,,,,,,,,KNX,,,,,,,
KNXB,,,,,,,,,,KNX,,,,,,,
KNXB1,,,,,,,,,,KNX,,,,,,,
KNXB2,,,,,,,,,,KNXU,,,,,,,
KNXB3,,,,,,,,,,KNXN,,,,,,,
KNXC,,KNDF,,,,,,,,TDCT1,,,,,,,
KNXC,TDCT,,,,,,,,,TDCT1,,,,,,,
KNXC,,,,,,,,,else,KNXC,,,,,,,
L,,,,,,,,,,L,,,,,,,
LA,,,,,,,,,,LA,,,,,,,
LAB,,,,,,,,,,LAB,,,,,,,
LAF,,JFSR1,,,,,,,,LAFT,JBSR,,5PGJ,,,,
LAF,,JFSR2,,,,,,,,LAFS,JBSR,,5PGP,,,,
LAF,HRJ,,,,,,,,,LAFT,,,,,,,
LAF,HRH,,,,,,,,,LAFS,,,,,,,
LAF,,,,,,,,,else,LAF,,,,,,,
LAFC,,,,,,,,,,LAFC,,,,,,,
LAFD,,,,,,,,,,LAFD,,,,,,,
LAFR,,,,,,,,,,LAFR,,,,,,,
LAFS,,,,,,,,,,LAFS,,,,,,,
LAFX,,,,,,,,,,LAFX,,,,,,,
LAM,,,,,,,,,,LAM,,,,,,,
LAQ,,,,,,,,,,LAQ,,,,,,,
LAQG,,,,,,,,,,LAQG,,,,,,,
LAR,,,,,,,,,,LAR,,,,,,,
LAS,,CBW,,,,,,,,LASH,,,,,,,
LAS,,GPS,,,,,,,,LASN,,,,,,,
LAS,,,,,,,,,else,LAS,,,,,,,
LASD,,,,,,,,,,LASD,,,,,,,
LASP,,,,,,,,,,LASP,,,,,,,
LAT,,,,,,,,,,LAT,,,,,,,
LATC,,,,,,,,,,LATC,,,,,,,
LAY,,,,,,,,,,LAY,,,,,,,
LAZ,,,,,,,,,,LAZ,,,,,,,
LB,,,,,,,,,,LB,,,,,,,
LBB,,,,,,,,,,LBB,,,,,,,
LBBC,,,,,,,,,,LBBC,,,,,,,
LBBC1,,,,,,,,,,LBBC1,,,,,,,
LBBD,,,,,,,,,,LBBD,,,,,,,
LBBF,,,,,,,,,,LBBF,,,,,,,
LBBJ,,,,,,,,,,LBBJ,,,,,,,
LBBK,,,,,,,,,,LBBK,,,,,,,
LBBM,,,,,,,,,,LBBM,,,,,,,
LBBM1,,,,,,,,,,LBBM1,,,,,,,
LBBM3,,,,,,,,,,LBBM3,,,,,,,
LBBP,,,,,,,,,,LBBP,,,,,,,
LBBR,,,,,,,,,,LBBR,,,,,,,
LBBS,,,,,,,,,,LBBS,,,,,,,
LBBU,,,,,,,,,,LBBU,,,,,,,
LBBV,,,,,,,,,,LBBV,,,,,,,
LBBZ,,,,,,,,,,LBBZ,,,,,,,
LBD,,,,,,,,,,LBD,,,,,,,
LBDA,,,,,,,,,,LBDA,,,,,,,
LBDK,,,,,,,,,,LBDK,,,,,,,
LBDM,,,,,,,,,,LBDM,,,,,,,
LBDT,,,,,,,,,,LBDT,,,,,,,
LBG,,,,,,,,,,LBG,,,,,,,
LBH,,,,,,,,,,LBH,,,,,,,
LBHG,,,,,,,,,,LBHG,,,,,,,
LBHT,,,,,,,,,,LBHT,,,,,,,
LBL,,,,,,,,,,LBL,,,,,,,
LN,,,,,,,,,,LN,,,,,,,
LNA,,,,,,,,,,LNA,,,,,,,
LNAA,,,,,,,,,,LNAA,,,,,,,
LNAA1,,,,,,,,,,LNAA1,,,,,,,
LNAA2,,,,,,,,,,LNAA2,,,,,,,
LNAC,,,,,,,,,,LNAC,,,,,,,
LNAC1,,,,,,,,,,LNAC1,,,,,,,
LNAC12,,,,,,,,,,LNAC12,,,,,,,
LNAC14,,,,,,,,,,LNAC14,,,,,,,
LNAC16,,,,,,,,,,LNAC16,,,,,,,
LNAC3,,,,,,,,,,LNAC3,,,,,,,
LNAC5,,,,,,,,,,LNAC5,,,,,,,
LNAF,,,,,,,,,,LNAF,,,,,,,
LNAL,,,,,,,,,,LNAL,,,,,,,
LNB,,,,,,,,,,LNB,,,,,,,
LNC,,,,,,,,,,LNC,,,,,,,
LNCB,,KNSG,,,,,,,,LNCB8,,,,,,,
LNCB,,KNSH,,,,,,,,LNCB8,,,,,,,
LNCB,,,,,,,,,else,LNCB,,,,,,,
LNCB1,,,,,,,,,,LNCB1,,,,,,,
LNCB2,,,,,,,,,,LNCB2,,,,,,,
LNCB3,,,,,,,,,,LNCB3,,,,,,,
LNCB4,,,,,,,,,,LNCB4,,,,,,,
LNCB5,,,,,,,,,,LNCB5,,,,,,,
LNCB6,,,,,,,,,,LNCB6,,,,,,,
LNCD,,,,,,,,,,LNCD,,,,,,,
LNCD1,,,,,,,,,,LNCD1,,,,,,,
LNCF,,,,,,,,,,LNCF,,,,,,,
LNCH,,,,,,,,,,LNCH,,,,,,,
LNCJ,,,,,,,,,,LNCJ,,,,,,,
LNCL,,,,,,,,,,LNCL,,,,,,,
LNCN,,,,,,,,,,LNCN,,,,,,,
LNCQ,,,,,,,,,,LNCQ,,,,,,,
LNCR,,,,,,,,,,LNCR,,,,,,,
LND,,,,,,,,,,LND,,,,,,,
LNDA,,,,,,,,,,LNDA,,,,,,,
LNDA1,,,,,,,,,,LNDA1,,,,,,,
LNDA3,,,,,,,,,,LNDA3,,,,,,,
LNDC,,,,,,,,,,LNDC,,,,,,,
LNDC2,,,,,,,,,,LNDC2,,,,,,,
LNDC4,,,,,,,,,,LNDC4,,,,,,,
LNDF,,,,,,,,,,LNDF,,,,,,,
LNDH,,,,,,,,,,LNDH,,,,,,,
LNDK,,,,,,,,,,LNDK,,,,,,,
LNDM,,,,,,,,,,LNDM,,,,,,,
LNDP,,,,,,,,,,LNDP,,,,,,,
LNDS,,,,,,,,,,LNDS,,,,,,,
LNDU,,,,,,,,,,LNDU,,,,,,,
LNF,,,,,,,,,,LNF,,,,,,,
LNFB,,,,,,,,,,LNFB,,,,,,,
LNFG,,,,,,,,,,LNFG,,,,,,,
LNFJ,,,,,,,,,,LNFJ,,,,,,,
LNFJ1,,,,,,,,,,LNFJ1,,,,,,,
LNFL,,,,,,,,,,LNFL,,,,,,,
LNFN,,,,,,,,,,LNFN,,,,,,,
LNFQ,,,,,,,,,,LNFQ,,,,,,,
LNFR,,,,,,,,,,LNFR,,,,,,,
LNFT,,,,,,,,,,LNFT,,,,,,,
LNFV,,,,,,,,,,LNFV,,,,,,,
LNFX,,,,,,,,,,LNFX,,,,,,,
LNFX1,,,,,,,,,,LNFX1,,,,,,,
LNFX3,,,,,,,,,,LNFX3,,,,,,,
LNFX5,,,,,,,,,,LNFX5,,,,,,,
LNH,,,,,,,,,,LNH,,,,,,,
LNHD,,,,,,,,,,LNHD,,,,,,,
LNHH,,,,,,,,,,LNHH,,,,,,,
LNHR,,,,,,,,,,LNHR,,,,,,,
LNHU,,,,,,,,,,LNHU,,,,,,,
LNJ,,,,,,,,,,LNJ,,,,,,,
LNJD,,,,,,,,,,LNJD,,,,,,,
LNJS,,,,,,,,,,LNJS,,,,,,,
LNJX,,,,,,,,,,LNJX,,,,,,,
LNK,,,,,,,,,,LNK,,,,,,,
LNKF,,,,,,,,,,LNKF,,,,,,,
LNKG,,,,,,,,,,LNKG,,,,,,,
LNKJ,,,,,,,,,,LNKJ,,,,,,,
LNKN,,,,,,,,,,LNKN,,,,,,,
LNKT,,,,,,,,,,LNKT,,,,,,,
LNKV,,,,,,,,,,LNKV,,,,,,,
LNKW,,,,,,,,,,LNKW,,,,,,,
LNL,,,,,,,,,,LNL,,,,,,,
LNM,,,,,,,,,,LNM,,,,,,,
LNMB,,,,,,,,,,LNMB,,,,,,,
LNMC,,,,,,,,,,LNMC,,,,,,,
LNMF,,,,,,,,,,LNMF,,,,,,,
LNMK,,,,,,,,,,LNMK,,,,,,,
LNP,,,,,,,,,,LNP,,,,,,,
LNPA,,,,,,,,,,LNPA,,,,,,,
LNPB,,,,,,,,,,LNPB,,,,,,,
LNPC,,,,,,,,,,LNPC,,,,,,,
LNPD,,,,,,,,,,LNPD,,,,,,,
LNPF,,,,,,,,,,LNPF,,,,,,,
LNPN,,,,,,,,,,LNPN,,,,,,,
LNPP,,,,,,,,,,LNPP,,,,,,,
LNQ,,,,,,,,,,LNQ,,,,,,,
LNQD,,,,,,,,,,LNQD,,,,,,,
LNR,,,,,,,,,,LNR,,,,,,,
LNRC,,,,,,,,,,LNRC,,,,,,,
LNRD,,,,,,,,,,LNRD,,,,,,,
LNRF,,,,,,,,,,LNRF,,,,,,,
LNRL,,,,,,,,,,LNRL,,,,,,,
LNRV,,,,,,,,,,LNRV,,,,,,,
LNS,,,,,,,,,,LNS,,,,,,,
LNSH,,,,,,,,,,LNSH,,,,,,,
LNSH1,,,,,,,,,,LNSH1,,,,,,,
LNSH3,,,,,,,,,,LNSH3,,,,,,,
LNSH5,,,,,,,,,,LNSH5,,,,,,,
LNSH7,,,,,,,,,,LNSH7,,,,,,,
LNSH9,,,,,,,,,,LNSH9,,,,,,,
LNSP,,,,,,,,,,LNSP,,,,,,,
LNT,,,,,,,,,,LNT,,,,,,,
LNTC,,,,,,,,,,LNTC,,,,,,,
LNTD,,,,,,,,,,LNTD,,,,,,,
LNTH,,,,,,,,,,LNTH,,,,,,,
LNTH1,,,,,,,,,,LNTH1,,,,,,,
LNTJ,,,,,,,,,,LNTJ,,,,,,,
LNTM,,,,,,,,,,LNTM,,,,,,,
LNTM1,,,,,,,,,,LNTM1,,,,,,,
LNTM2,,,,,,,,,,LNTM2,,,,,,,
LNTQ,,,,,,,,,,LNTQ,,,,,,,
LNTS,,,,,,,,,,LNTS,,,,,,,
LNTU,,,,,,,,,,LNTU,,,,,,,
LNTX,,,,,,,,,,LNTX,,,,,,,
LNU,,,,,,,,,,LNU,,,,,,,
LNUC,,,,,,,,,,LNUC,,,,,,,
LNUP,,,,,,,,,,LNUP,,,,,,,
LNUS,,,,,,,,,,LNUS,,,,,,,
LNUT,,,,,,,,,,LNUT,,,,,,,
LNV,,,,,,,,,,LNV,,,,,,,
LNVC,,,,,,,,,,LNVC,,,,,,,
LNVF,,,,,,,,,,LNVF,,,,,,,
LNVJ,,,,,,,,,,LNVJ,,,,,,,
LNW,,,,,,,,,,LNW,,,,,,,
LNZ,,,,,,,,,,LNZ,,,,,,,
LNZC,,,,,,,,,,LNZC,,,,,,,
LNZL,,,,,,,,,,LNZL,,,,,,,
LR,,,,,,,,,,LX,,,,,,,
M,,,,,,,,,,M,,,,,,,
MB,,,,,,,,,,MB,,,,,,,
MBD,,,,,,,,,,MBD,,,,,,,
MBDC,,,,,,,,,,MBDC,,,,,,,
MBDP,,,,,,,,,,MBDP,,,,,,,
MBF,,,,,,,,,,MBF,,,,,,,
MBG,,,,,,,,,,MBG,,,,,,,
MBGL,,,,,,,,,,MBGL,,,,,,,
MBGR,,,,,,,,,,MBGR,,,,,,,
MBGR1,,,,,,,,,,MBGR1,,,,,,,
MBGT,,,,,,,,,,MBGT,,,,,,,
MBN,,,,,,,,,,MBN,,,,,,,
MBNC,,,,,,,,,,MBNC,,,,,,,
MBNH,,,,,,,,,,MBNH,,,,,,,
MBNH1,,,,,,,,,,MBNH1,,,,,,,
MBNH2,,,,,,,,,,MBNH2,,,,,,,
MBNH3,,,,,,,,,,MBNH3,,,,,,,
MBNH4,,,,,,,,,,MBNH4,,,,,,,
MBNH9,,,,,,,,,,MBNH9,,,,,,,
MBNS,,,,,,,,,,MBNS,,,,,,,
MBP,,,,,,,,,,MBP,,,,,,,
MBPC,,,,,,,,,,MBPC,,,,,,,
MBPK,,,,,,,,,,MBPK,,,,,,,
MBPM,,,,,,,,,,MBPM,,,,,,,
MBPR,,,,,,,,,,MBPR,,,,,,,
MBQ,,,,,,,,,,MBQ,,,,,,,
MBS,,,,,,,,,,MBS,,,,,,,
MBX,,,,,,,,,,MBX,,,,,,,
MF,,,,,,,,,,MF,,,,,,,
MFC,,,,,,,,,,MFC,,,,,,,
MFCC,,,,,,,,,,MFCC,,,,,,,
MFCH,,,,,,,,,,MFCH,,,,,,,
MFCR,,,,,,,,,,MFCR,,,,,,,
MFCX,,,,,,,,,,MFCX,,,,,,,
MFG,,,,,,,,,,MFG,,,,,,,
MFGC,,,,,,,,,,MFGC,,,,,,,
MFGG,,,,,,,,,,MFGG,,,,,,,
MFGM,,,,,,,,,,MFGM,,,,,,,
MFGV,,,,,,,,,,MFGV,,,,,,,
MFK,,,,,,,,,,MFK,,,,,,,
MFKC,,,,,,,,,,MFKC,,,,,,,
MFKC1,,,,,,,,,,MFKC1,,,,,,,
MFKC3,,,,,,,,,,MFKC3,,,,,,,
MFKH,,,,,,,,,,MFKH,,,,,,,
MFKH3,,,,,,,,,,MFKH3,,,,,,,
MFN,,,,,,,,,,MFN,,,,,,,
MJ,,,,,,,,,,MJ,,,,,,,
MJA,,,,,,,,,,MJA,,,,,,,
MJAD,,,,,,,,,,MJAD,,,,,,,
MJC,,,,,,,,,,MJC,,,,,,,
MJCG,,,,,,,,,,MJCG,,,,,,,
MJCG1,,,,,,,,,,MJCG1,,,,,,,
MJCJ,,,,,,,,,,MJCJ,,,,,,,
MJCJ1,,,,,,,,,,MJCJ1,,,,,,,
MJCJ2,,,,,,,,,,MJCJ2,,,,,,,
MJCJ3,,,,,,,,,,MJCJ3,,,,,,,
MJCL,,,,,,,,,,MJCL,,,,,,,
MJCL1,,,,,,,,,,MJCL1,,,,,,,
MJCL2,,,,,,,,,,MJCL2,,,,,,,
MJCM,,,,,,,,,,MJCM,,,,,,,
MJCM1,,,,,,,,,,MJCM1,,,,,,,
MJD,,,,,,,,,,MJD,,,,,,,
MJE,,,,,,,,,,MJE,,,,,,,
MJF,,,,,,,,,,MJF,,,,,,,
MJG,,,,,,,,,,MJG,,,,,,,
MJGD,,,,,,,,,,MJGD,,,,,,,
MJH,,,,,,,,,,MJH,,,,,,,
MJJ,,,,,,,,,,MJJ,,,,,,,
MJK,,,,,,,,,,MJK,,,,,,,
MJL,,,,,,,,,,MJL,,,,,,,
MJM,,,,,,,,,,MJM,,,,,,,
MJN,,,,,,,,,,MKJ,,,,,,,
MJNA,,,,,,,,,,MKJA,,,,,,,
MJND,,,,,,,,,,MKJD,,,,,,,
MJP,,,,,,,,,,MJP,,,,,,,
MJPD,,,,,,,,,,MJPD,,,,,,,
MJQ,,,,,,,,,,MJQ,,,,,,,
MJR,,,,,,,,,,MJR,,,,,,,
MJRD,,,,,,,,,,MJRD,,,,,,,
MJS,,,,,,,,,,MJS,,,,,,,
MJT,,,,,,,,,,MKC,,,,,,,
MJTF,,,,,,,,,,MKCM,,,,,,,
MJW,,,,,,,,,,MKD,,,,,,,
MJWN,,,,,,,,,,MKDN,,,,,,,
MJX,,,,,,,,,,MKN,,,,,,,
MJZ,,,,,,,,,,MKZV,,,,,,,
MM,,,,,,,,,,MK,,,,,,,
MMB,,,,,,,,,,MKA,,,,,,,
MMBP,,,,,,,,,,MKAL,,,,,,,
MMC,,,,,,,,,,MKB,,,,,,,
MMD,,,,,,,,,,MKE,,,,,,,
MMDS,,,,,,,,,,MKEP,,,,,,,
MMF,,,,,,,,,,MKF,,,,,,,
MMFC,,,,,,,,,,MKFC,,,,,,,
MMFH,,,,,,,,,,MKFH,,,,,,,
MMFM,,,,,,,,,,MKFM,,,,,,,
MMFP,,,,,,,,,,MKFP,,,,,,,
